date,snowfall,rainfall,daily_avg_temp,daily_avg_wind_speed,daily_avg_specific_humidity,atmospheric_radiation,visible_radiation,daily_avg_relative_humidity,total_evapotranspiration,potential_evapotranspiration,effective_rainfall,daily_avg_soil_moisture_index,SSWI_10J,drainage,runoff,snow_water_equivalent_6h,RESR_NEIGE6,daily_avg_snow_depth,snow_depth_6h,max_snow_depth,daily_avg_snow_cover_fraction,snowmelt_runoff,root_liquid_water,WGI_RACINE,min_temp,max_temp,solar,TWh
2015-03-16,0.0,0.0,7.6,1.8,4.349,2359.8,1398.9,68.1,1.3,1.6,-1.3,0.739,0.193,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,2.4,10.9,31286.0,0.015643
2015-03-17,0.0,0.0,10.5,1.1,4.569,2637.6,1455.1,59.6,1.4,1.8,-1.4,0.723,0.165,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,2.4,16.4,43006.0,0.021503
2015-03-18,0.0,0.0,10.4,3.2,5.328,2736.3,880.8,68.0,0.7,1.9,-0.7,0.713,0.142,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313,0.0,6.6,14.6,38539.0,0.0192695
2015-03-19,0.0,0.0,6.7,4.3,4.652,2657.8,662.8,76.4,0.3,1.3,-0.3,0.706,0.12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.0,5.9,7.4,39257.0,0.0196285
2015-03-20,0.0,0.0,7.4,2.8,5.094,2735.5,1425.7,79.6,0.8,1.6,-0.8,0.697,0.106,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,6.2,9.3,21794.0,0.010897
2015-03-21,0.0,0.0,6.2,3.4,4.695,2587.3,717.3,80.2,0.3,1.2,-0.3,0.691,0.099,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,3.4,8.6,15591.0,0.0077955
2015-03-22,0.0,0.0,6.9,4.2,4.314,2410.9,1265.1,70.3,0.9,1.9,-0.9,0.682,0.081,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,5.7,9.8,23416.0,0.011708
2015-03-23,0.0,0.0,7.2,1.3,4.063,2412.4,1575.1,66.0,1.1,1.8,-1.1,0.671,0.036,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.9,12.6,41808.0,0.020904
2015-03-24,0.0,10.5,6.1,2.1,4.299,2486.2,369.8,74.4,0.3,1.1,10.2,0.692,-0.004,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,5.0,8.4,20681.0,0.0103405
2015-03-25,0.0,1.4,6.1,2.9,4.407,2591.7,962.3,76.3,1.8,1.5,-0.4,0.756,0.001,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,4.2,9.4,29180.0,0.01459
2015-03-26,0.0,1.6,5.3,3.4,4.695,2708.6,492.8,83.6,0.8,1.0,0.8,0.755,0.008,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,0.4,8.1,36553.0,0.0182765
2015-03-27,0.0,0.5,8.2,2.3,4.584,2443.6,911.5,68.9,0.9,1.7,-0.4,0.75,0.017,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,4.7,11.5,44797.0,0.0223985
2015-03-28,0.0,0.5,11.2,3.6,7.108,2951.7,445.4,85.4,0.2,1.1,0.3,0.752,0.033,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,7.4,13.9,28621.0,0.0143105
2015-03-29,0.0,8.1,11.8,7.1,7.484,3054.1,325.6,86.9,1.1,1.3,7.0,0.776,0.077,0.2,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,10.0,13.5,23184.0,0.011592
2015-03-30,0.0,0.5,11.4,5.4,5.981,2626.3,1104.6,72.0,2.0,2.5,-1.5,0.795,0.141,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,9.4,13.5,28655.0,0.0143275
2015-03-31,0.0,0.4,11.0,7.4,5.404,2620.0,1351.8,65.6,3.1,2.8,-2.7,0.775,0.209,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,9.4,12.4,37358.0,0.018679
2015-04-01,0.0,0.0,8.5,5.1,4.029,2237.7,1533.7,59.3,2.2,2.8,-2.2,0.749,0.282,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,5.8,10.7,49560.0,0.02478
2015-04-02,0.0,1.8,8.6,3.4,5.853,2742.3,511.1,84.6,0.6,1.2,1.2,0.749,0.375,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.0,8.1,9.0,40880.0,0.02044
2015-04-03,0.0,8.5,8.9,2.0,6.407,3026.6,350.2,90.6,0.7,0.9,7.8,0.783,0.495,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,8.0,10.3,36629.0,0.0183145
2015-04-04,0.0,0.1,8.1,3.8,5.705,2621.6,582.7,84.5,1.0,1.1,-0.9,0.811,0.599,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,6.5,10.4,29288.0,0.014644
2015-04-05,0.0,0.0,6.7,3.6,3.901,2332.1,1669.2,65.3,2.7,2.3,-2.7,0.787,0.684,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326,0.0,2.6,10.0,61994.0,0.030997
2015-04-06,0.0,0.0,8.4,2.7,4.43,2491.0,1871.0,66.0,2.6,2.6,-2.6,0.759,0.717,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322,0.0,2.1,13.6,64984.0,0.032492
2015-04-07,0.0,0.0,10.2,1.9,4.09,2413.4,2113.9,54.9,2.5,2.9,-2.5,0.733,0.73,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318,0.0,5.3,15.1,67087.0,0.033543500000000004
2015-04-08,0.0,0.0,11.0,1.6,4.53,2615.4,1872.2,57.5,2.0,2.7,-2.0,0.711,0.705,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.0,4.3,16.7,67773.0,0.0338865
2015-04-09,0.0,0.0,12.7,1.3,4.5,2731.8,1875.3,52.3,2.0,2.9,-2.0,0.69,0.658,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311,0.0,4.4,20.1,64875.0,0.0324375
2015-04-10,0.0,0.0,13.6,2.7,5.453,2686.9,1761.0,57.0,1.5,3.4,-1.5,0.673,0.597,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,6.2,20.2,53652.0,0.026826
2015-04-11,0.0,0.7,11.9,3.4,6.588,2614.6,752.1,76.2,0.3,1.7,0.4,0.667,0.558,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,11.2,13.8,41589.0,0.0207945
2015-04-12,0.0,0.0,12.6,1.6,6.554,2857.3,1543.7,73.5,1.4,2.3,-1.4,0.66,0.526,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.0,6.7,18.0,65093.0,0.0325465
2015-04-13,0.0,0.0,14.7,1.0,6.589,2855.9,1955.7,64.5,1.6,2.9,-1.6,0.644,0.471,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.0,8.7,19.7,65978.0,0.032989
2015-04-14,0.0,0.0,17.2,1.3,6.854,2992.2,1877.6,59.3,1.6,3.3,-1.6,0.627,0.387,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,10.1,23.5,66809.0,0.033404500000000004
2015-04-15,0.0,0.0,17.8,1.4,6.706,2907.4,1763.5,54.8,1.4,3.3,-1.4,0.612,0.305,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.0,12.2,24.1,59904.0,0.029952
2015-04-16,0.0,0.0,16.6,1.6,6.289,2835.7,1328.0,54.9,0.9,2.9,-0.9,0.601,0.235,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,10.2,22.7,32861.0,0.0164305
2015-04-17,0.0,0.0,14.3,2.0,6.37,2631.8,1383.8,62.6,0.7,2.7,-0.7,0.593,0.189,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.296,0.0,12.9,18.2,28741.0,0.0143705
2015-04-18,0.0,0.0,12.1,5.0,4.027,2210.1,2017.9,47.1,1.4,4.1,-1.4,0.58,0.146,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,8.1,15.3,51246.0,0.025623
2015-04-19,0.0,0.0,12.2,4.2,4.185,2282.4,2574.5,48.5,1.3,4.5,-1.3,0.567,0.103,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.293,0.0,7.0,16.7,40489.0,0.0202445
2015-04-20,0.0,0.0,14.6,3.3,4.801,2423.7,2360.4,48.9,1.2,4.5,-1.2,0.554,0.064,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,7.8,20.7,55096.0,0.027548
2015-04-21,0.0,0.0,15.5,3.6,5.865,2595.4,2368.9,55.4,1.1,4.4,-1.1,0.542,0.022,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,8.5,21.3,70376.0,0.035188
2015-04-22,0.0,0.0,14.5,3.9,5.683,2468.4,2679.4,56.8,1.2,4.7,-1.2,0.529,-0.026,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287,0.0,9.0,19.9,55933.0,0.027966500000000002
2015-04-23,0.0,0.0,14.7,2.2,5.33,2618.5,2507.8,54.0,1.3,4.1,-1.3,0.517,-0.073,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,8.9,20.4,52207.0,0.0261035
2015-04-24,0.0,1.1,14.2,2.3,7.229,2857.5,1484.3,70.8,0.5,2.7,0.6,0.51,-0.125,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,8.8,19.2,57045.0,0.0285225
2015-04-25,0.0,2.3,15.2,2.9,8.133,2817.9,783.7,76.1,0.6,2.1,1.7,0.526,-0.165,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,12.3,17.8,36468.0,0.018234
2015-04-26,0.0,7.8,13.7,1.7,8.408,3189.9,884.8,86.2,1.5,1.7,6.3,0.55,-0.189,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,12.5,16.1,30966.0,0.015483
2015-04-27,0.0,0.0,11.5,5.2,5.564,2461.7,1383.1,67.0,2.3,2.8,-2.3,0.572,-0.195,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.0,9.4,13.6,27692.0,0.013846
2015-04-28,0.0,0.0,9.7,2.5,4.276,2263.3,2002.5,58.7,1.7,3.0,-1.7,0.553,-0.204,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,6.7,12.6,56001.0,0.0280005
2015-04-29,0.0,3.0,10.7,3.0,5.093,2471.8,1414.9,65.3,1.1,2.6,1.9,0.545,-0.213,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,6.2,14.5,56978.0,0.028489
2015-04-30,0.0,25.5,9.7,2.2,6.915,3160.5,451.0,92.4,1.4,1.0,24.1,0.678,-0.156,0.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291,0.0,9.0,10.6,48479.0,0.0242395
2015-05-01,0.0,2.4,9.4,3.3,6.741,3067.6,565.1,92.2,1.3,1.0,1.1,0.773,-0.049,1.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,8.2,10.6,18807.0,0.0094035
2015-05-02,0.0,4.8,11.5,2.2,7.829,3174.9,429.7,92.6,0.7,1.0,4.1,0.773,0.06,0.9,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,8.8,13.7,36969.0,0.0184845
2015-05-03,0.0,5.6,15.7,3.7,9.42,3005.2,434.8,85.4,0.4,1.6,5.2,0.817,0.208,2.4,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,12.5,19.2,35618.0,0.017809
2015-05-04,0.0,7.0,15.8,3.1,8.85,3003.1,1701.9,79.4,3.2,3.0,3.8,0.808,0.37,1.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.0,12.5,18.4,34798.0,0.017399
2015-05-05,0.0,0.9,16.4,5.1,7.963,2749.3,1903.9,68.4,4.4,3.8,-3.5,0.799,0.545,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.0,16.5,17.8,42981.0,0.0214905
2015-05-06,0.0,1.2,12.8,5.3,6.08,2585.1,1591.8,66.8,3.4,3.3,-2.2,0.767,0.682,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,0.0,10.3,16.1,58766.0,0.029383
2015-05-07,0.0,0.0,13.2,2.2,5.655,2527.8,1785.0,61.5,2.9,3.1,-2.9,0.736,0.811,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.0,9.0,16.3,63501.0,0.0317505
2015-05-08,0.0,0.0,15.7,2.3,7.293,2662.6,557.0,65.4,0.1,2.0,-0.1,0.727,0.956,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,12.3,19.7,42840.0,0.02142
2015-05-09,0.0,0.0,17.0,4.0,7.428,2585.4,2136.2,63.0,3.5,4.3,-3.5,0.702,1.101,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,14.1,19.6,54777.0,0.0273885
2015-05-10,0.0,0.0,17.8,1.8,8.386,2917.2,2148.2,67.3,2.8,3.8,-2.8,0.671,1.154,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.0,13.4,21.9,69288.0,0.034644
2015-05-11,0.0,0.0,20.8,1.4,9.732,2910.2,1881.0,64.9,2.1,3.8,-2.1,0.648,1.138,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,14.4,25.9,64922.0,0.032461
2015-05-12,0.0,0.0,17.5,2.3,7.951,2809.3,1813.6,64.1,1.9,3.6,-1.9,0.629,1.079,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,15.8,20.6,61389.0,0.0306945
2015-05-13,0.0,0.6,16.5,1.7,6.938,2866.9,1362.0,59.3,1.3,3.0,-0.7,0.614,0.968,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,12.3,20.3,56687.0,0.0283435
2015-05-14,0.0,6.2,14.0,2.5,7.508,2708.1,1095.3,75.8,1.1,2.3,5.1,0.62,0.831,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.298,0.0,13.0,16.9,42262.0,0.021131
2015-05-15,0.0,0.0,11.8,3.4,6.888,2835.0,1203.7,80.4,1.7,2.1,-1.7,0.646,0.697,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.0,10.1,14.5,44830.0,0.022415
2015-05-16,0.0,0.0,12.8,2.7,7.215,2914.0,1122.6,78.6,1.1,2.2,-1.1,0.634,0.575,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,0.0,9.1,16.7,47640.0,0.02382
2015-05-17,0.0,0.0,14.2,1.7,6.355,2595.4,2378.5,64.0,2.2,3.7,-2.2,0.614,0.482,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.301,0.0,9.9,18.4,65333.0,0.0326665
2015-05-18,0.0,2.1,14.4,4.0,6.669,2771.2,1937.4,66.7,2.0,4.1,0.1,0.6,0.397,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,10.9,20.5,66909.0,0.0334545
2015-05-19,0.0,2.1,10.9,4.8,5.371,2532.7,2264.9,67.3,2.2,3.7,-0.1,0.595,0.332,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,8.8,15.0,41113.0,0.0205565
2015-05-20,0.0,0.9,10.8,3.4,5.422,2577.8,1710.9,68.5,2.2,2.9,-1.3,0.596,0.297,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,7.8,13.3,57676.0,0.028838
2015-05-21,0.0,0.0,13.3,2.2,5.921,2599.9,2284.8,63.6,1.8,3.7,-1.8,0.578,0.227,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.295,0.0,9.5,17.2,63817.0,0.0319085
2015-05-22,0.0,0.0,14.7,1.8,6.513,2768.5,2257.0,64.0,1.6,3.8,-1.6,0.561,0.152,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.0,10.1,18.5,66728.0,0.033364
2015-05-23,0.0,0.0,16.3,2.7,7.973,2910.7,1788.5,70.0,1.1,3.6,-1.1,0.548,0.089,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,13.0,20.1,51179.0,0.0255895
2015-05-24,0.0,0.4,16.7,2.5,7.279,2648.9,2321.2,62.3,1.5,4.3,-1.1,0.534,0.037,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288,0.0,13.0,20.2,54791.0,0.0273955
2015-05-25,0.0,0.0,15.9,3.4,7.499,2810.0,1752.5,67.3,1.2,3.6,-1.2,0.525,-0.023,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,14.2,19.6,47617.0,0.0238085
2015-05-26,0.0,0.0,14.9,3.0,6.475,2609.4,2253.9,61.9,1.3,4.0,-1.3,0.512,-0.083,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285,0.0,13.0,17.0,52284.0,0.026142
2015-05-27,0.0,0.0,16.5,1.7,6.737,2660.0,2156.3,59.2,1.3,3.8,-1.3,0.499,-0.145,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,12.5,19.6,71800.0,0.0359
2015-05-28,0.0,0.0,15.8,2.9,7.117,2603.9,1118.5,64.1,0.4,2.8,-0.4,0.493,-0.197,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.0,14.1,17.3,69051.0,0.0345255
2015-05-29,0.0,1.4,15.3,3.4,6.656,2705.9,1670.8,62.4,1.1,3.6,0.3,0.487,-0.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,13.2,18.0,59795.0,0.0298975
2015-05-30,0.0,0.0,15.2,2.5,6.076,2509.1,2029.2,58.1,1.5,3.7,-1.5,0.482,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.0,11.7,17.9,56749.0,0.0283745
2015-05-31,0.0,4.3,15.2,4.6,8.726,3041.0,906.0,80.8,1.1,2.5,3.2,0.496,-0.268,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,14.6,16.6,56216.0,0.028108
2015-06-01,0.0,0.0,14.4,3.2,5.981,2550.6,1821.3,60.0,1.8,3.6,-1.8,0.494,-0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283,0.0,10.9,17.2,50897.0,0.0254485
2015-06-02,0.0,0.0,18.2,5.7,8.269,3007.7,1258.5,63.4,1.0,3.9,-1.0,0.483,-0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,13.9,22.4,63629.0,0.0318145
2015-06-03,0.0,0.0,17.6,2.6,7.5,2881.0,1688.5,60.6,1.3,3.7,-1.3,0.47,-0.336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.0,14.7,20.3,66144.0,0.033072
2015-06-04,0.0,0.0,20.8,2.0,8.378,2890.8,2970.5,55.0,1.9,5.7,-1.9,0.453,-0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,0.0,14.1,26.8,72114.0,0.036057
2015-06-05,0.0,0.4,23.5,2.5,10.68,3129.8,2487.8,59.5,1.6,6.1,-1.2,0.438,-0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274,0.0,20.3,32.5,69047.0,0.0345235
2015-06-06,0.0,0.0,17.7,3.9,6.622,2743.2,3119.4,53.6,1.9,5.6,-1.9,0.423,-0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,14.4,20.9,67193.0,0.0335965
2015-06-07,0.0,0.0,16.9,4.1,6.232,2507.9,2561.9,52.8,1.1,5.1,-1.1,0.41,-0.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.0,12.2,21.0,66920.0,0.033460000000000004
2015-06-08,0.0,0.0,15.6,5.9,6.014,2577.6,3084.7,55.5,1.2,5.6,-1.2,0.399,-0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,11.5,19.4,67246.0,0.033623
2015-06-09,0.0,0.0,15.3,6.2,5.856,2628.7,2551.6,55.1,0.9,5.1,-0.9,0.389,-0.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.0,11.0,18.9,59289.0,0.0296445
2015-06-10,0.0,0.0,18.1,4.7,7.076,2694.4,2073.4,54.4,0.8,4.9,-0.8,0.381,-0.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.0,12.0,21.8,41029.0,0.0205145
2015-06-11,0.0,0.2,23.4,2.3,11.16,3019.9,2248.5,62.2,1.0,5.0,-0.8,0.372,-0.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.0,17.6,27.7,55657.0,0.0278285
2015-06-12,0.0,0.0,22.4,3.8,10.743,2939.6,1761.7,64.2,1.0,4.8,-1.0,0.364,-0.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,0.0,21.2,27.0,37608.0,0.018804
2015-06-13,0.0,0.0,20.9,2.9,8.591,2621.7,2410.3,57.0,1.0,5.2,-1.0,0.354,-0.865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.0,17.3,24.5,53557.0,0.0267785
2015-06-14,0.0,0.0,19.1,3.8,8.174,2906.4,1053.3,59.9,0.4,3.7,-0.4,0.348,-0.947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,15.6,22.8,44849.0,0.0224245
2015-06-15,0.0,0.0,17.6,4.0,8.478,2869.3,1480.8,68.2,0.5,3.5,-0.5,0.344,-1.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,15.4,20.7,46413.0,0.0232065
2015-06-16,0.0,0.0,16.8,3.9,6.42,2730.2,2194.1,55.2,1.0,4.6,-1.0,0.336,-1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.0,12.8,20.4,44143.0,0.0220715
2015-06-17,0.0,0.0,19.4,2.6,8.009,2833.8,2199.8,57.4,0.8,4.6,-0.8,0.327,-1.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.0,14.3,23.5,73390.0,0.036695
2015-06-18,0.0,0.0,17.8,3.6,9.902,2997.4,1043.6,78.3,0.2,2.6,-0.2,0.323,-1.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,17.1,19.2,56095.0,0.0280475
2015-06-19,0.0,0.0,17.1,3.1,7.377,2721.4,2424.2,62.2,0.8,4.6,-0.8,0.316,-1.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,0.0,14.3,20.9,63326.0,0.031663
2015-06-20,0.0,0.0,17.8,2.5,8.165,2903.6,1654.2,65.0,0.5,3.5,-0.5,0.311,-1.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,13.4,21.0,69263.0,0.0346315
2015-06-21,0.0,0.0,18.5,3.6,9.02,2732.9,1649.3,68.3,0.4,3.7,-0.4,0.307,-1.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,16.9,20.8,66681.0,0.0333405
2015-06-22,0.0,4.9,15.0,3.9,7.846,2746.5,1006.7,74.7,0.5,2.7,4.4,0.314,-1.167,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,13.9,18.0,63404.0,0.031702
2015-06-23,0.0,0.0,15.3,3.5,7.334,2903.2,2193.5,69.4,2.0,4.0,-2.0,0.331,-1.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.0,11.9,18.6,65879.0,0.0329395
2015-06-24,0.0,0.0,18.9,0.8,7.781,2833.6,2301.2,59.5,1.3,4.0,-1.3,0.317,-1.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.0,12.1,23.8,76763.0,0.0383815
2015-06-25,0.0,0.0,22.7,1.1,8.695,2794.9,1929.8,52.3,1.0,4.1,-1.0,0.307,-1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254,0.0,17.6,27.8,74121.0,0.0370605
2015-06-26,0.0,0.0,24.1,1.9,9.392,2918.9,2029.2,51.9,1.0,5.0,-1.0,0.297,-1.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,18.5,29.7,71513.0,0.0357565
2015-06-27,0.0,0.0,21.2,2.8,8.004,2737.5,2796.9,52.3,1.0,5.8,-1.0,0.287,-1.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.0,18.8,24.1,63561.0,0.0317805
2015-06-28,0.0,0.0,23.7,2.1,7.923,2765.0,2667.6,45.0,0.9,5.9,-0.9,0.278,-1.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,17.3,29.9,75338.0,0.037669
2015-06-29,0.0,0.0,23.3,2.1,8.662,2787.1,2726.0,49.9,0.7,5.9,-0.7,0.271,-1.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.0,17.9,29.5,72792.0,0.036396
2015-06-30,0.0,0.0,26.3,2.4,8.965,3165.4,3267.6,44.4,1.1,7.4,-1.1,0.261,-1.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.248,0.0,19.5,32.3,72747.0,0.0363735
2015-07-01,0.0,0.0,31.1,2.6,11.777,3318.3,2777.4,42.5,0.6,7.5,-0.6,0.253,-1.203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.246,0.0,22.9,36.8,68728.0,0.034364
2015-07-02,0.0,0.0,26.2,2.5,12.703,3093.6,2535.1,60.4,0.4,5.8,-0.4,0.249,-1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.245,0.0,22.2,30.3,58142.0,0.029071
2015-07-03,0.0,0.0,27.8,2.7,13.023,3110.0,2679.5,57.2,0.4,6.7,-0.4,0.244,-1.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.0,19.8,34.9,65696.0,0.032848
